timestamp,run_id,game_number,agent1,agent2,winner,agent1_hand_size,agent2_hand_size,num_turns,seed
2026-02-25T10:05:07.629444,20260225_095826,542,Greedy,Cautious,Greedy,0,0,500,710119
2026-02-25T10:05:07.629756,20260225_095826,543,Greedy,Hoarder,Greedy,0,0,500,267449
2026-02-25T10:05:07.629992,20260225_095826,544,Strategic,SmartWorm,Strategic,0,0,500,802865
2026-02-25T10:05:07.630223,20260225_095826,545,Cautious,Hoarder,Cautious,0,0,500,581388
2026-02-25T10:05:07.630460,20260225_095826,546,Aggressive,SmartWorm,SmartWorm,0,0,500,406857
2026-02-25T10:05:07.630701,20260225_095826,547,Strategic,Greedy,Strategic,0,0,500,592722
2026-02-25T10:05:07.630954,20260225_095826,548,Greedy,SmartWorm,SmartWorm,0,0,500,453100
2026-02-25T10:05:07.631210,20260225_095826,549,Hoarder,Strategic,Hoarder,0,0,500,983308
2026-02-25T10:05:07.631496,20260225_095826,550,Hoarder,SmartWorm,SmartWorm,0,0,500,498523
2026-02-25T10:05:07.631737,20260225_095826,551,Cautious,Hoarder,Hoarder,0,0,500,74251
2026-02-25T10:05:07.632030,20260225_095826,552,Aggressive,SmartWorm,Aggressive,0,0,500,645134
2026-02-25T10:05:07.632278,20260225_095826,553,Greedy,Cautious,Greedy,0,0,500,807685
2026-02-25T10:05:07.632535,20260225_095826,554,Aggressive,Strategic,Aggressive,0,0,500,746028
2026-02-25T10:05:07.632766,20260225_095826,555,Strategic,Hoarder,Strategic,0,0,500,326862
2026-02-25T10:05:07.633006,20260225_095826,556,Adaptive,Cautious,Adaptive,0,0,500,651391
2026-02-25T10:05:07.633230,20260225_095826,557,Aggressive,SmartWorm,SmartWorm,0,0,500,457734
2026-02-25T10:05:07.633500,20260225_095826,558,Greedy,Cautious,Cautious,0,0,130,310612
2026-02-25T10:05:07.633758,20260225_095826,559,Aggressive,Strategic,Aggressive,0,0,500,14078
2026-02-25T10:05:07.633997,20260225_095826,560,Hoarder,Strategic,Hoarder,0,0,500,713702
2026-02-25T10:05:07.634240,20260225_095826,561,Aggressive,Greedy,Aggressive,0,0,131,689218
2026-02-25T10:05:07.634456,20260225_095826,562,SmartWorm,Greedy,Greedy,0,0,500,122526
2026-02-25T10:05:07.634701,20260225_095826,563,Strategic,SmartWorm,Strategic,0,0,500,641674
2026-02-25T10:05:07.634967,20260225_095826,564,Aggressive,SmartWorm,Aggressive,0,0,500,118646
2026-02-25T10:05:07.635218,20260225_095826,565,Adaptive,SmartWorm,SmartWorm,0,0,500,928611
2026-02-25T10:05:07.635495,20260225_095826,566,Cautious,Strategic,Cautious,0,0,500,112448
2026-02-25T10:05:07.635726,20260225_095826,567,Hoarder,Adaptive,Adaptive,0,0,500,901172
2026-02-25T10:05:07.635990,20260225_095826,568,Cautious,Strategic,Cautious,0,0,500,217992
2026-02-25T10:05:07.636250,20260225_095826,569,Greedy,Adaptive,Greedy,0,0,500,902681
2026-02-25T10:05:07.636472,20260225_095826,570,SmartWorm,Cautious,SmartWorm,0,0,500,71574
2026-02-25T10:05:07.636734,20260225_095826,571,Hoarder,Aggressive,Hoarder,0,0,500,397024
2026-02-25T10:05:07.637031,20260225_095826,572,Cautious,Hoarder,Cautious,0,0,500,866987
2026-02-25T10:05:07.637293,20260225_095826,573,Aggressive,Hoarder,Hoarder,0,0,500,30726
2026-02-25T10:05:07.637546,20260225_095826,574,Greedy,Adaptive,Greedy,0,0,500,281657
2026-02-25T10:05:07.637847,20260225_095826,575,Adaptive,Greedy,Adaptive,0,0,500,442024
2026-02-25T10:05:07.638075,20260225_095826,576,Strategic,Adaptive,Adaptive,0,0,500,595005
2026-02-25T10:05:07.638293,20260225_095826,577,Aggressive,Strategic,Strategic,0,0,500,146223
2026-02-25T10:05:07.638568,20260225_095826,578,Aggressive,SmartWorm,Aggressive,0,0,500,829620
2026-02-25T10:05:07.638793,20260225_095826,579,Cautious,Hoarder,Cautious,0,0,500,236842
2026-02-25T10:05:07.639088,20260225_095826,580,Greedy,Aggressive,Aggressive,0,0,500,833606
2026-02-25T10:05:07.639298,20260225_095826,581,Greedy,Hoarder,Hoarder,0,0,132,623439
2026-02-25T10:05:07.639513,20260225_095826,582,Adaptive,Cautious,Adaptive,0,0,500,104661
2026-02-25T10:05:07.639762,20260225_095826,583,Aggressive,SmartWorm,SmartWorm,0,0,500,432364
2026-02-25T10:05:07.640020,20260225_095826,584,Adaptive,Strategic,Adaptive,0,0,500,759574
2026-02-25T10:05:07.640261,20260225_095826,585,Adaptive,Greedy,Adaptive,0,0,500,757720
2026-02-25T10:05:07.640507,20260225_095826,586,Strategic,Adaptive,Strategic,0,0,500,375579
2026-02-25T10:05:07.640768,20260225_095826,587,Hoarder,SmartWorm,SmartWorm,0,0,500,927430
2026-02-25T10:05:07.641041,20260225_095826,588,SmartWorm,Greedy,Greedy,0,0,500,447685
2026-02-25T10:05:07.641268,20260225_095826,589,Hoarder,Cautious,Cautious,0,0,500,864678
2026-02-25T10:05:07.641526,20260225_095826,590,Aggressive,SmartWorm,Aggressive,0,0,500,761817
2026-02-25T10:05:07.641806,20260225_095826,591,Greedy,Aggressive,Aggressive,0,0,500,127556
2026-02-25T10:05:07.642071,20260225_095826,592,Aggressive,Strategic,Aggressive,0,0,500,831053
2026-02-25T10:05:07.642333,20260225_095826,593,Adaptive,Cautious,Adaptive,0,0,500,778483
2026-02-25T10:05:07.642599,20260225_095826,594,Cautious,Aggressive,Cautious,0,0,500,280563
2026-02-25T10:05:07.642839,20260225_095826,595,Cautious,Strategic,Cautious,0,0,500,862661
2026-02-25T10:05:07.643038,20260225_095826,596,Greedy,Cautious,Greedy,0,0,125,572592
2026-02-25T10:05:07.643264,20260225_095826,597,Greedy,Hoarder,Hoarder,0,0,500,639519
2026-02-25T10:05:07.643527,20260225_095826,598,Aggressive,Greedy,Aggressive,0,0,500,836974
2026-02-25T10:05:07.643788,20260225_095826,599,Greedy,Adaptive,Greedy,0,0,139,943060
2026-02-25T10:05:07.644129,20260225_095826,600,Cautious,Hoarder,Hoarder,0,0,500,224170
2026-02-25T10:05:07.644360,20260225_095826,601,Strategic,Hoarder,Hoarder,0,0,500,793374
2026-02-25T10:05:07.644602,20260225_095826,602,Adaptive,Strategic,Strategic,0,0,500,810196
2026-02-25T10:05:07.644901,20260225_095826,603,Hoarder,Cautious,Hoarder,0,0,500,632637
2026-02-25T10:05:07.645157,20260225_095826,604,Greedy,Adaptive,Adaptive,0,0,500,827427
2026-02-25T10:05:07.645415,20260225_095826,605,Aggressive,Cautious,Aggressive,0,0,500,760730
2026-02-25T10:05:07.645720,20260225_095826,606,Adaptive,Strategic,Strategic,0,0,500,895907
2026-02-25T10:05:07.645993,20260225_095826,607,Aggressive,Hoarder,Hoarder,0,0,500,966716
2026-02-25T10:05:07.646243,20260225_095826,608,Strategic,SmartWorm,SmartWorm,0,0,500,984811
2026-02-25T10:05:07.646539,20260225_095826,609,Strategic,Adaptive,Adaptive,0,0,500,517674
2026-02-25T10:05:07.646765,20260225_095826,610,Greedy,Aggressive,Greedy,0,0,127,312981
2026-02-25T10:05:07.647044,20260225_095826,611,Adaptive,SmartWorm,Adaptive,0,0,500,771329
2026-02-25T10:05:07.647313,20260225_095826,612,Cautious,Strategic,Strategic,0,0,500,46706
2026-02-25T10:05:07.647551,20260225_095826,613,Adaptive,Aggressive,Adaptive,0,0,500,154302
2026-02-25T10:05:07.647790,20260225_095826,614,Aggressive,Greedy,Aggressive,0,0,131,382731
2026-02-25T10:05:07.648095,20260225_095826,615,Greedy,Adaptive,Greedy,0,0,500,617585
2026-02-25T10:05:07.648330,20260225_095826,616,Hoarder,SmartWorm,SmartWorm,0,0,500,123206
2026-02-25T10:05:07.648537,20260225_095826,617,Strategic,Hoarder,Hoarder,0,0,500,591999
2026-02-25T10:05:07.648737,20260225_095826,618,Hoarder,Greedy,Greedy,0,0,120,631306
2026-02-25T10:05:07.648984,20260225_095826,619,Strategic,SmartWorm,SmartWorm,0,0,500,752868
2026-02-25T10:05:07.649249,20260225_095826,620,Adaptive,Aggressive,Adaptive,0,0,500,772585
2026-02-25T10:05:07.649494,20260225_095826,621,Aggressive,Greedy,Greedy,0,0,500,800011
2026-02-25T10:05:07.649715,20260225_095826,622,Aggressive,SmartWorm,SmartWorm,0,0,500,617958
2026-02-25T10:05:07.649968,20260225_095826,623,Greedy,SmartWorm,SmartWorm,0,0,500,260861
2026-02-25T10:05:07.650230,20260225_095826,624,Cautious,Hoarder,Cautious,0,0,500,790037
2026-02-25T10:05:07.650495,20260225_095826,625,SmartWorm,Adaptive,SmartWorm,0,0,500,336002
2026-02-25T10:05:07.650794,20260225_095826,626,SmartWorm,Strategic,SmartWorm,0,0,500,150447
2026-02-25T10:05:07.651057,20260225_095826,627,Greedy,Strategic,Greedy,0,0,500,955747
2026-02-25T10:05:07.651296,20260225_095826,628,Greedy,SmartWorm,Greedy,0,0,500,700885
2026-02-25T10:05:07.651561,20260225_095826,629,Hoarder,Adaptive,Hoarder,0,0,500,783848
2026-02-25T10:05:07.651785,20260225_095826,630,Adaptive,Strategic,Strategic,0,0,500,513129
2026-02-25T10:05:07.652079,20260225_095826,631,SmartWorm,Greedy,SmartWorm,0,0,500,863713
2026-02-25T10:05:07.652339,20260225_095826,632,Aggressive,Greedy,Greedy,0,0,500,423711
2026-02-25T10:05:07.652558,20260225_095826,633,Strategic,Hoarder,Hoarder,0,0,500,188626
2026-02-25T10:05:07.652832,20260225_095826,634,Adaptive,Strategic,Strategic,0,0,500,695043
2026-02-25T10:05:07.653098,20260225_095826,635,Strategic,SmartWorm,SmartWorm,0,0,500,479859
2026-02-25T10:05:07.653321,20260225_095826,636,Strategic,Aggressive,Strategic,0,0,500,685222
2026-02-25T10:05:07.653612,20260225_095826,637,Aggressive,Cautious,Cautious,0,0,138,237473
2026-02-25T10:05:07.653839,20260225_095826,638,Strategic,Greedy,Greedy,0,0,500,387644
2026-02-25T10:05:07.654093,20260225_095826,639,Adaptive,SmartWorm,Adaptive,0,0,500,644113
2026-02-25T10:05:07.654332,20260225_095826,640,SmartWorm,Hoarder,Hoarder,0,0,500,976245
2026-02-25T10:05:07.654552,20260225_095826,641,SmartWorm,Hoarder,SmartWorm,0,0,500,490785
2026-02-25T10:05:07.654826,20260225_095826,642,SmartWorm,Hoarder,Hoarder,0,0,500,219835
2026-02-25T10:05:07.655058,20260225_095826,643,Aggressive,SmartWorm,Aggressive,0,0,123,575601
2026-02-25T10:05:07.655310,20260225_095826,644,SmartWorm,Aggressive,SmartWorm,0,0,500,646451
2026-02-25T10:05:07.655628,20260225_095826,645,SmartWorm,Aggressive,Aggressive,0,0,500,151230
2026-02-25T10:05:07.655852,20260225_095826,646,Hoarder,Cautious,Cautious,0,0,500,758349
2026-02-25T10:05:07.656095,20260225_095826,647,Aggressive,Cautious,Cautious,0,0,500,327794
2026-02-25T10:05:07.656386,20260225_095826,648,Cautious,Strategic,Strategic,0,0,500,266412
2026-02-25T10:05:07.656606,20260225_095826,649,Aggressive,Greedy,Aggressive,0,0,500,253219
2026-02-25T10:05:07.656846,20260225_095826,650,SmartWorm,Greedy,SmartWorm,0,0,500,15704
2026-02-25T10:05:07.657071,20260225_095826,651,Adaptive,Greedy,Adaptive,0,0,500,639319
2026-02-25T10:05:07.657307,20260225_095826,652,SmartWorm,Adaptive,SmartWorm,0,0,500,93850
2026-02-25T10:05:07.657624,20260225_095826,653,Adaptive,Greedy,Adaptive,0,0,500,110048
2026-02-25T10:05:07.657843,20260225_095826,654,Strategic,Hoarder,Hoarder,0,0,500,606676
2026-02-25T10:05:07.658069,20260225_095826,655,Aggressive,SmartWorm,Aggressive,0,0,500,446693
2026-02-25T10:05:07.658334,20260225_095826,656,Strategic,SmartWorm,SmartWorm,0,0,500,767707
2026-02-25T10:05:07.658567,20260225_095826,657,Strategic,Greedy,Strategic,0,0,500,888314
2026-02-25T10:05:07.658786,20260225_095826,658,SmartWorm,Cautious,SmartWorm,0,0,500,770763
2026-02-25T10:05:07.659053,20260225_095826,659,Hoarder,Aggressive,Hoarder,0,0,500,310952
2026-02-25T10:05:07.659290,20260225_095826,660,Greedy,Cautious,Cautious,0,0,500,884620
2026-02-25T10:05:07.659517,20260225_095826,661,Cautious,Greedy,Greedy,0,0,500,147897
2026-02-25T10:05:07.659759,20260225_095826,662,SmartWorm,Cautious,SmartWorm,0,0,500,927164
2026-02-25T10:05:07.659964,20260225_095826,663,Cautious,Greedy,Cautious,0,0,127,351251
2026-02-25T10:05:07.660225,20260225_095826,664,Aggressive,Cautious,Cautious,0,0,500,553401
2026-02-25T10:05:07.660497,20260225_095826,665,Adaptive,SmartWorm,Adaptive,0,0,500,504270
2026-02-25T10:05:07.660750,20260225_095826,666,Cautious,Greedy,Cautious,0,0,500,652460
2026-02-25T10:05:07.661074,20260225_095826,667,Aggressive,Hoarder,Aggressive,0,0,500,400414
2026-02-25T10:05:07.661313,20260225_095826,668,Cautious,SmartWorm,SmartWorm,0,0,500,372112
2026-02-25T10:05:07.661531,20260225_095826,669,Strategic,Aggressive,Strategic,0,0,500,968775
2026-02-25T10:05:07.661762,20260225_095826,670,Strategic,Aggressive,Aggressive,0,0,500,210749
2026-02-25T10:05:07.662007,20260225_095826,671,Adaptive,Aggressive,Adaptive,0,0,500,990790
2026-02-25T10:05:07.662283,20260225_095826,672,SmartWorm,Strategic,Strategic,0,0,500,496592
2026-02-25T10:05:07.662532,20260225_095826,673,Adaptive,Aggressive,Aggressive,0,0,500,170063
2026-02-25T10:05:07.662809,20260225_095826,674,Cautious,Strategic,Cautious,0,0,500,174933
2026-02-25T10:05:07.663079,20260225_095826,675,Adaptive,Hoarder,Hoarder,0,0,500,390704
2026-02-25T10:05:07.663330,20260225_095826,676,Greedy,Strategic,Greedy,0,0,500,806231
2026-02-25T10:05:07.663582,20260225_095826,677,Hoarder,Strategic,Hoarder,0,0,500,152645
2026-02-25T10:05:07.663800,20260225_095826,678,SmartWorm,Cautious,SmartWorm,0,0,500,278685
2026-02-25T10:05:07.664065,20260225_095826,679,Cautious,Greedy,Cautious,0,0,500,171384
2026-02-25T10:05:07.664350,20260225_095826,680,Greedy,SmartWorm,SmartWorm,0,0,500,706851
2026-02-25T10:05:07.664580,20260225_095826,681,Greedy,SmartWorm,SmartWorm,0,0,500,520044
2026-02-25T10:05:07.664828,20260225_095826,682,Strategic,Aggressive,Aggressive,0,0,500,844880
2026-02-25T10:05:07.665081,20260225_095826,683,Aggressive,Hoarder,Hoarder,0,0,500,649887
2026-02-25T10:05:07.665301,20260225_095826,684,Aggressive,Adaptive,Aggressive,0,0,500,68534
2026-02-25T10:05:07.665623,20260225_095826,685,Strategic,Cautious,Cautious,0,0,126,660586
2026-02-25T10:05:07.665858,20260225_095826,686,Aggressive,Hoarder,Aggressive,0,0,500,641920
2026-02-25T10:05:07.666116,20260225_095826,687,Greedy,SmartWorm,SmartWorm,0,0,500,800315
2026-02-25T10:05:07.666393,20260225_095826,688,SmartWorm,Hoarder,SmartWorm,0,0,500,725876
2026-02-25T10:05:07.666635,20260225_095826,689,Strategic,Aggressive,Strategic,0,0,500,101871
2026-02-25T10:05:07.666880,20260225_095826,690,Adaptive,Strategic,Adaptive,0,0,500,540635
2026-02-25T10:05:07.667162,20260225_095826,691,Aggressive,Greedy,Aggressive,0,0,500,70858
2026-02-25T10:05:07.667387,20260225_095826,692,Strategic,Hoarder,Hoarder,0,0,500,912651
2026-02-25T10:05:07.667604,20260225_095826,693,Strategic,Hoarder,Strategic,0,0,500,898746
2026-02-25T10:05:07.667872,20260225_095826,694,Strategic,Adaptive,Strategic,0,0,500,899769
2026-02-25T10:05:07.668119,20260225_095826,695,Greedy,Strategic,Strategic,0,0,500,287765
2026-02-25T10:05:07.668390,20260225_095826,696,Greedy,Adaptive,Greedy,0,0,500,761367
2026-02-25T10:05:07.668621,20260225_095826,697,Adaptive,Hoarder,Hoarder,0,0,124,948957
2026-02-25T10:05:07.668863,20260225_095826,698,Aggressive,SmartWorm,Aggressive,0,0,500,125266
2026-02-25T10:05:07.669178,20260225_095826,699,Strategic,Adaptive,Adaptive,0,0,500,669310
2026-02-25T10:05:07.669418,20260225_095826,700,Cautious,Hoarder,Cautious,0,0,500,240606
2026-02-25T10:05:07.669737,20260225_095826,701,Hoarder,Greedy,Hoarder,0,0,500,890691
2026-02-25T10:05:07.669991,20260225_095826,702,Strategic,Greedy,Strategic,0,0,131,865462
2026-02-25T10:05:07.670229,20260225_095826,703,Aggressive,Greedy,Greedy,0,0,500,456898
2026-02-25T10:05:07.670550,20260225_095826,704,Cautious,Greedy,Cautious,0,0,500,178393
2026-02-25T10:05:07.670780,20260225_095826,705,Hoarder,SmartWorm,Hoarder,0,0,500,872483
2026-02-25T10:05:07.671024,20260225_095826,706,Greedy,Strategic,Greedy,0,0,500,230357
2026-02-25T10:05:07.671334,20260225_095826,707,SmartWorm,Hoarder,SmartWorm,0,0,500,389433
2026-02-25T10:05:07.671586,20260225_095826,708,Greedy,Adaptive,Greedy,0,0,500,310834
2026-02-25T10:05:07.671793,20260225_095826,709,Cautious,Strategic,Strategic,0,0,500,113220
2026-02-25T10:05:07.672009,20260225_095826,710,Cautious,Hoarder,Hoarder,0,0,500,602855
2026-02-25T10:05:07.672236,20260225_095826,711,SmartWorm,Strategic,SmartWorm,0,0,500,248716
2026-02-25T10:05:07.672485,20260225_095826,712,SmartWorm,Cautious,Cautious,0,0,132,951941
2026-02-25T10:05:07.672713,20260225_095826,713,Aggressive,Adaptive,Adaptive,0,0,500,207636
2026-02-25T10:05:07.673046,20260225_095826,714,SmartWorm,Greedy,Greedy,0,0,500,496406
2026-02-25T10:05:07.673300,20260225_095826,715,Hoarder,Adaptive,Hoarder,0,0,500,590760
2026-02-25T10:05:07.673545,20260225_095826,716,Greedy,SmartWorm,SmartWorm,0,0,500,545146
2026-02-25T10:05:07.673846,20260225_095826,717,Cautious,Greedy,Greedy,0,0,500,887638
2026-02-25T10:05:07.674067,20260225_095826,718,Aggressive,Strategic,Strategic,0,0,500,763273
2026-02-25T10:05:07.674282,20260225_095826,719,SmartWorm,Strategic,Strategic,0,0,500,848535
2026-02-25T10:05:07.674542,20260225_095826,720,SmartWorm,Cautious,Cautious,0,0,500,528935
2026-02-25T10:05:07.674789,20260225_095826,721,Adaptive,Hoarder,Adaptive,0,0,500,111906
2026-02-25T10:05:07.675076,20260225_095826,722,Aggressive,Strategic,Aggressive,0,0,500,698285
2026-02-25T10:05:07.675345,20260225_095826,723,SmartWorm,Cautious,SmartWorm,0,0,500,188647
2026-02-25T10:05:07.675616,20260225_095826,724,Cautious,Greedy,Cautious,0,0,500,349609
2026-02-25T10:05:07.675925,20260225_095826,725,Aggressive,SmartWorm,Aggressive,0,0,500,37260
2026-02-25T10:05:07.676164,20260225_095826,726,Adaptive,Greedy,Adaptive,0,0,500,307513
2026-02-25T10:05:07.676402,20260225_095826,727,Greedy,Aggressive,Aggressive,0,0,124,112145
2026-02-25T10:05:07.676620,20260225_095826,728,Adaptive,Cautious,Adaptive,0,0,500,70740
2026-02-25T10:05:07.676821,20260225_095826,729,SmartWorm,Strategic,Strategic,0,0,500,880143
2026-02-25T10:05:07.677031,20260225_095826,730,Cautious,Hoarder,Hoarder,0,0,500,339483
2026-02-25T10:05:07.677285,20260225_095826,731,Strategic,Cautious,Cautious,0,0,136,206466
2026-02-25T10:05:07.677507,20260225_095826,732,Adaptive,Aggressive,Aggressive,0,0,500,116726
2026-02-25T10:05:07.677825,20260225_095826,733,Aggressive,Adaptive,Adaptive,0,0,500,21125
2026-02-25T10:05:07.678061,20260225_095826,734,Strategic,Aggressive,Strategic,0,0,500,353693
2026-02-25T10:05:07.678299,20260225_095826,735,Cautious,Greedy,Cautious,0,0,500,214359
2026-02-25T10:05:07.678555,20260225_095826,736,Cautious,SmartWorm,SmartWorm,0,0,500,683343
2026-02-25T10:05:07.678781,20260225_095826,737,Hoarder,SmartWorm,Hoarder,0,0,500,639724
2026-02-25T10:05:07.679012,20260225_095826,738,Strategic,Cautious,Strategic,0,0,500,558184
2026-02-25T10:05:07.679229,20260225_095826,739,Aggressive,SmartWorm,SmartWorm,0,0,500,332225
2026-02-25T10:05:07.679480,20260225_095826,740,Greedy,Cautious,Greedy,0,0,500,740798
2026-02-25T10:05:07.679697,20260225_095826,741,SmartWorm,Aggressive,SmartWorm,0,0,500,526749
2026-02-25T10:05:07.679959,20260225_095826,742,Cautious,Aggressive,Aggressive,0,0,500,885641
2026-02-25T10:05:07.680234,20260225_095826,743,Cautious,SmartWorm,Cautious,0,0,500,882797
2026-02-25T10:05:07.680512,20260225_095826,744,Adaptive,Cautious,Adaptive,0,0,500,326875
2026-02-25T10:05:07.680755,20260225_095826,745,Hoarder,SmartWorm,SmartWorm,0,0,128,366873
2026-02-25T10:05:07.681084,20260225_095826,746,Aggressive,Cautious,Aggressive,0,0,500,160121
2026-02-25T10:05:07.681304,20260225_095826,747,Strategic,SmartWorm,SmartWorm,0,0,500,214327
2026-02-25T10:05:07.681504,20260225_095826,748,Aggressive,Strategic,Aggressive,0,0,500,979166
2026-02-25T10:05:07.681729,20260225_095826,749,Cautious,Aggressive,Cautious,0,0,119,158727
2026-02-25T10:05:07.681979,20260225_095826,750,Strategic,Adaptive,Strategic,0,0,500,981780
2026-02-25T10:05:07.682285,20260225_095826,751,Adaptive,Hoarder,Hoarder,0,0,500,535220
2026-02-25T10:05:07.682505,20260225_095826,752,Cautious,Aggressive,Cautious,0,0,500,584750
2026-02-25T10:05:07.682706,20260225_095826,753,Strategic,Greedy,Strategic,0,0,500,835148
2026-02-25T10:05:07.682968,20260225_095826,754,SmartWorm,Adaptive,Adaptive,0,0,500,963862
2026-02-25T10:05:07.683278,20260225_095826,755,Hoarder,Cautious,Hoarder,0,0,500,185242
2026-02-25T10:05:07.683543,20260225_095826,756,Aggressive,Greedy,Aggressive,0,0,500,983713
2026-02-25T10:05:07.683779,20260225_095826,757,Strategic,SmartWorm,Strategic,0,0,500,16796
2026-02-25T10:05:07.684044,20260225_095826,758,Cautious,SmartWorm,Cautious,0,0,500,88112
2026-02-25T10:05:07.684336,20260225_095826,759,Aggressive,SmartWorm,Aggressive,0,0,500,813077
2026-02-25T10:05:07.684568,20260225_095826,760,Hoarder,Strategic,Hoarder,0,0,500,441250
2026-02-25T10:05:07.684800,20260225_095826,761,Aggressive,Hoarder,Hoarder,0,0,500,889691
2026-02-25T10:05:07.685058,20260225_095826,762,Aggressive,Cautious,Cautious,0,0,500,252971
2026-02-25T10:05:07.685314,20260225_095826,763,Adaptive,Strategic,Adaptive,0,0,500,978607
2026-02-25T10:05:07.685548,20260225_095826,764,Greedy,Strategic,Strategic,0,0,500,406004
2026-02-25T10:05:07.685826,20260225_095826,765,Greedy,Cautious,Greedy,0,0,500,646619
2026-02-25T10:05:07.686054,20260225_095826,766,Greedy,Hoarder,Hoarder,0,0,500,52527
2026-02-25T10:05:07.686322,20260225_095826,767,SmartWorm,Cautious,Cautious,0,0,500,699102
2026-02-25T10:05:07.686546,20260225_095826,768,Adaptive,SmartWorm,Adaptive,0,0,500,332076
2026-02-25T10:05:07.686813,20260225_095826,769,Aggressive,Cautious,Aggressive,0,0,500,956452
2026-02-25T10:05:07.687081,20260225_095826,770,SmartWorm,Greedy,Greedy,0,0,500,891779
2026-02-25T10:05:07.687346,20260225_095826,771,Strategic,Greedy,Strategic,0,0,131,877097
2026-02-25T10:05:07.687601,20260225_095826,772,Strategic,Hoarder,Hoarder,0,0,500,840587
2026-02-25T10:05:07.687854,20260225_095826,773,Strategic,Hoarder,Strategic,0,0,500,666396
2026-02-25T10:05:07.688119,20260225_095826,774,Aggressive,Adaptive,Aggressive,0,0,500,720767
2026-02-25T10:05:07.688365,20260225_095826,775,Cautious,Greedy,Greedy,0,0,500,979747
2026-02-25T10:05:07.688624,20260225_095826,776,Cautious,SmartWorm,SmartWorm,0,0,500,405019
2026-02-25T10:05:07.688903,20260225_095826,777,Aggressive,Greedy,Greedy,0,0,500,235277
2026-02-25T10:05:07.689137,20260225_095826,778,Adaptive,Aggressive,Adaptive,0,0,500,974546
2026-02-25T10:05:07.689371,20260225_095826,779,Hoarder,SmartWorm,Hoarder,0,0,500,125242
2026-02-25T10:05:07.689628,20260225_095826,780,Strategic,Hoarder,Hoarder,0,0,500,514023
2026-02-25T10:05:07.689865,20260225_095826,781,Hoarder,Adaptive,Hoarder,0,0,500,639147
2026-02-25T10:05:07.690120,20260225_095826,782,Aggressive,Hoarder,Hoarder,0,0,500,245961
2026-02-25T10:05:07.690438,20260225_095826,783,Adaptive,Hoarder,Hoarder,0,0,500,505685
2026-02-25T10:05:07.690679,20260225_095826,784,Hoarder,Adaptive,Adaptive,0,0,500,405717
2026-02-25T10:05:07.690909,20260225_095826,785,SmartWorm,Greedy,SmartWorm,0,0,500,83036
2026-02-25T10:05:07.691156,20260225_095826,786,Cautious,Aggressive,Aggressive,0,0,500,380194
2026-02-25T10:05:07.691388,20260225_095826,787,Hoarder,Cautious,Hoarder,0,0,500,329736
2026-02-25T10:05:07.691685,20260225_095826,788,Adaptive,Aggressive,Adaptive,0,0,500,787671
2026-02-25T10:05:07.691953,20260225_095826,789,Aggressive,Adaptive,Adaptive,0,0,136,373080
2026-02-25T10:05:07.692206,20260225_095826,790,Hoarder,Aggressive,Hoarder,0,0,500,340490
2026-02-25T10:05:07.692439,20260225_095826,791,SmartWorm,Adaptive,SmartWorm,0,0,500,786664
2026-02-25T10:05:07.692676,20260225_095826,792,SmartWorm,Strategic,SmartWorm,0,0,500,390145
2026-02-25T10:05:07.692942,20260225_095826,793,Adaptive,SmartWorm,SmartWorm,0,0,500,239688
2026-02-25T10:05:07.693194,20260225_095826,794,Hoarder,Strategic,Strategic,0,0,500,506653
2026-02-25T10:05:07.693457,20260225_095826,795,Aggressive,Hoarder,Hoarder,0,0,500,114450
2026-02-25T10:05:07.693706,20260225_095826,796,Hoarder,Adaptive,Hoarder,0,0,500,26989
2026-02-25T10:05:07.693986,20260225_095826,797,Aggressive,Cautious,Aggressive,0,0,500,844303
2026-02-25T10:05:07.694231,20260225_095826,798,Hoarder,Strategic,Hoarder,0,0,500,24149
2026-02-25T10:05:07.694511,20260225_095826,799,Aggressive,Hoarder,Aggressive,0,0,500,882441
2026-02-25T10:05:07.694771,20260225_095826,800,Greedy,Adaptive,Greedy,0,0,500,393955
2026-02-25T10:05:07.695036,20260225_095826,801,Greedy,Cautious,Cautious,0,0,500,413305
2026-02-25T10:05:07.695293,20260225_095826,802,Hoarder,Strategic,Strategic,0,0,500,48847
2026-02-25T10:05:07.695547,20260225_095826,803,Cautious,SmartWorm,Cautious,0,0,500,830953
2026-02-25T10:05:07.695811,20260225_095826,804,SmartWorm,Adaptive,SmartWorm,0,0,500,584302
2026-02-25T10:05:07.696078,20260225_095826,805,SmartWorm,Adaptive,SmartWorm,0,0,500,433025
2026-02-25T10:05:07.696318,20260225_095826,806,Hoarder,Adaptive,Hoarder,0,0,500,352317
2026-02-25T10:05:07.696533,20260225_095826,807,Aggressive,SmartWorm,Aggressive,0,0,500,241286
2026-02-25T10:05:07.696760,20260225_095826,808,Strategic,SmartWorm,SmartWorm,0,0,500,519966
2026-02-25T10:05:07.696982,20260225_095826,809,Adaptive,Aggressive,Aggressive,0,0,500,753430
2026-02-25T10:05:07.697226,20260225_095826,810,Greedy,SmartWorm,Greedy,0,0,500,30660
2026-02-25T10:05:07.697449,20260225_095826,811,Aggressive,Adaptive,Adaptive,0,0,500,435976
2026-02-25T10:05:07.697682,20260225_095826,812,Cautious,Aggressive,Aggressive,0,0,500,771790
2026-02-25T10:05:07.697958,20260225_095826,813,SmartWorm,Greedy,Greedy,0,0,500,607841
